"country","tax","religion","free_election","state_aid","civil_rights","women"
"Chile","9","8","10","9","8","8"
"Chile","8","1","10","10","9","9"
"Chile","10","3","10","10","10","10"
"Chile","10","2","10","10","10","10"
"Chile","10","3","10","9","8","10"
"Chile","9","7","9","9","10","10"
"Chile","10","3","10","10","10","10"
"Chile","8","5","10","8","10","10"
"Chile","9","8","9","9","8","8"
"Chile","10","3","10","9","10","10"
"Chile","6","7","10","5","6","6"
"Chile","5","5","9","8","5","6"
"Chile","5","6","6","6","5","6"
"Chile","6","6","6","6","6","5"
"Chile","5","7","6","6","5","8"
"Chile","6","7","6","6","6","6"
"Chile","4","6","3","3","5","3"
"Chile","5","5","5","5","6","6"
"Chile","6","6","6","6","6","6"
"Chile","6","6","6","6","6","6"
"Chile","6","6","5","5","7","6"
"Chile","6","6","6","6","6","6"
"Chile","5","4","4","5","6","6"
"Chile","5","7","8","7","4","10"
"Chile","6","7","4","3","6","5"
"Chile","5","2","9","8","6","10"
"Chile","3","3","9","9","7","10"
"Chile","5","6","7","10","9","9"
"Chile","8","1","8","9","9","10"
"Chile","6","1","10","10","7","10"
"Chile","7","1","10","7","6","9"
"Chile","5","2","8","8","9","7"
"Chile","7","1","10","5","5","9"
"Chile","10","7","10","8","9","9"
"Chile","7","5","10","7","7","8"
"Chile","1","4","8","8","6","9"
"Chile","9","8","8","8","8","8"
"Chile","9","6","9","8","4","9"
"Chile","9","6","10","8","7","9"
"Chile","8","6","8","5","6","4"
"Chile","6","1","10","7","10","10"
"Chile","2","2","5","3","10","8"
"Chile","10","1","1","1","1","10"
"Chile","4","6","9","7","9","9"
"Chile","1","8","9","8","2","9"
"Chile","2","2","10","5","9","10"
"Chile","8","9","9","4","7","9"
"Chile","8","5","10","10","5","10"
"Chile","9","9","10","4","10","10"
"Chile","2","2","5","3","10","8"
"Chile","6","1","10","7","10","10"
"Chile","10","1","1","1","1","10"
"Chile","4","6","9","7","9","9"
"Chile","1","8","9","8","2","9"
"Chile","5","2","9","7","10","10"
"Chile","2","2","10","3","9","10"
"Chile","8","1","10","7","10","10"
"Chile","8","5","10","10","6","10"
"Chile","8","3","10","10","9","6"
"Chile","7","7","7","10","6","8"
"Chile","7","1","10","7","7","10"
"Chile","5","4","10","6","9","10"
"Chile","10","6","10","6","10","10"
"Chile","5","2","9","8","10","5"
"Chile","5","5","7","7","8","9"
"Chile","8","4","7","8","10","10"
"Chile","6","5","10","5","10","10"
"Chile","8","2","9","10","8","10"
"Chile","7","3","9","6","8","9"
"Chile","6","2","9","8","7","5"
"Chile","7","4","8","6","5","7"
"Chile","5","3","9","6","7","7"
"Chile","5","5","6","5","5","6"
"Chile","7","1","10","7","9","9"
"Chile","7","1","9","8","7","5"
"Chile","4","5","10","9","9","7"
"Chile","1","1","10","10","8","10"
"Chile","10","1","10","10","10","10"
"Chile","8","2","10","9","7","10"
"Chile","9","2","10","10","6","10"
"Chile","10","1","10","10","10","10"
"Chile","10","1","10","10","10","10"
"Chile","8","4","4","5","4","10"
"Chile","6","3","10","8","9","10"
"Chile","10","9","9","8","8","3"
"Chile","10","1","10","1","1","10"
"Chile","10","1","10","10","1","1"
"Chile","5","5","8","10","7","10"
"Chile","5","3","8","7","9","10"
"Chile","3","6","7","6","7","9"
"Chile","4","4","9","8","8","9"
"Chile","8","3","10","9","8","10"
"Chile","5","5","8","6","6","10"
"Chile","3","3","8","7","5","8"
"Chile","4","5","10","10","10","10"
"Chile","3","7","8","9","8","10"
"Chile","3","7","10","9","10","10"
"Chile","8","5","10","10","10","10"
"Chile","8","5","10","10","10","10"
"Chile","5","5","10","10","5","10"
"Chile","6","1","10","10","6","10"
"Chile","10","1","10","10","10","10"
"Chile","10","5","10","10","5","10"
"Chile","8","4","10","8","6","10"
"Chile","9","4","10","9","5","9"
"Chile","8","3","10","7","7","8"
"Chile","6","6","10","10","5","10"
"Chile","2","4","6","8","9","10"
"Chile","5","2","10","10","8","10"
"Chile","1","3","10","1","8","1"
"Chile","7","3","2","4","5","6"
"Chile","7","4","3","6","10","8"
"Chile","10","3","10","7","8","10"
"Chile","4","3","10","5","10","5"
"Chile","8","5","10","10","8","10"
"Chile","5","5","10","10","5","10"
"Chile","5","5","10","9","10","10"
"Chile","4","4","9","6","9","7"
"Chile","5","6","9","7","10","7"
"Chile","4","5","9","5","5","8"
"Chile","5","5","10","5","5","9"
"Chile","7","5","10","8","10","8"
"Chile","5","3","1","3","6","10"
"Chile","3","4","9","7","6","6"
"Chile","5","9","1","5","10","10"
"Chile","4","1","10","10","10","10"
"Chile","10","1","10","10","10","10"
"Chile","3","6","9","4","8","10"
"Chile","4","5","8","5","7","9"
"Chile","6","5","9","6","6","9"
"Chile","8","4","8","8","8","9"
"Chile","7","5","10","5","7","10"
"Chile","5","7","10","4","7","10"
"Chile","6","6","8","7","8","9"
"Chile","5","3","9","5","7","9"
"Chile","7","5","9","8","8","9"
"Chile","7","2","6","6","9","10"
"Chile","8","6","8","9","7","8"
"Chile","9","7","8","9","8","7"
"Chile","7","7","8","8","7","7"
"Chile","8","9","8","8","8","8"
"Chile","10","7","9","10","8","10"
"Chile","8","7","8","8","8","9"
"Chile","7","7","7","8","7","7"
"Chile","8","7","9","4","8","7"
"Chile","8","7","8","8","7","8"
"Chile","8","8","9","8","8","7"
"Chile","8","6","9","8","8","9"
"Chile","10","10","10","10","10","10"
"Chile","8","4","5","5","5","10"
"Chile","8","6","9","10","5","10"
"Chile","7","4","10","10","6","9"
"Chile","2","2","10","9","10","10"
"Chile","9","4","8","9","8","8"
"Chile","8","7","8","9","7","8"
"Chile","7","7","9","8","8","8"
"Chile","8","7","9","8","7","9"
"Chile","9","9","9","9","9","9"
"Chile","8","6","8","8","8","9"
"Chile","8","7","10","9","9","9"
"Chile","9","8","9","9","8","7"
"Chile","7","7","9","7","7","7"
"Chile","8","6","8","8","8","8"
"Chile","8","1","10","10","10","10"
"Chile","10","1","10","10","10","10"
"Chile","10","3","10","10","10","10"
"Chile","10","1","10","10","10","10"
"Chile","10","1","10","10","10","10"
"Chile","10","1","10","10","10","10"
"Chile","10","1","10","10","10","10"
"Chile","7","1","10","7","10","10"
"Chile","10","1","10","10","10","10"
"Chile","6","1","10","1","1","1"
"Chile","1","10","1","1","5","10"
"Chile","1","1","1","10","1","5"
"Chile","7","4","10","10","10","6"
"Chile","10","10","10","10","10","10"
"Chile","5","5","10","5","5","10"
"Chile","5","5","10","10","10","10"
"Chile","5","6","10","7","5","10"
"Chile","5","5","10","8","10","10"
"Chile","7","5","10","7","10","10"
"Chile","6","5","10","8","8","10"
"Chile","5","5","10","7","7","10"
"Chile","2","1","10","10","10","10"
"Chile","5","5","10","5","5","5"
"Chile","5","5","10","5","5","5"
"Chile","6","6","10","6","6","9"
"Chile","5","1","10","7","10","10"
"Chile","6","1","10","5","8","8"
"Chile","10","1","10","6","10","10"
"Chile","6","1","10","6","10","10"
"Chile","7","1","10","5","10","10"
"Chile","8","1","10","5","10","10"
"Chile","5","1","10","7","10","10"
"Chile","1","4","10","1","10","10"
"Chile","7","6","10","1","8","3"
"Chile","1","10","5","1","5","1"
"Chile","9","8","7","9","1","10"
"Chile","1","1","10","10","1","10"
"Chile","6","1","10","4","10","10"
"Chile","5","1","10","5","10","8"
"Chile","8","1","10","8","10","10"
"Chile","8","1","10","5","10","10"
"Chile","7","1","10","7","10","7"
"Chile","10","1","10","10","10","10"
"Chile","7","1","10","7","10","10"
"Chile","10","1","10","10","10","10"
"Chile","5","1","10","7","10","10"
"Chile","7","1","10","7","10","10"
"Chile","8","1","10","5","10","10"
"Chile","8","1","10","5","10","10"
"Chile","10","1","10","10","10","10"
"Chile","2","2","6","3","4","10"
"Chile","1","6","10","8","10","10"
"Chile","5","2","10","8","9","8"
"Chile","10","8","8","10","10","10"
"Chile","10","10","10","1","8","1"
"Chile","10","10","10","10","10","10"
"Chile","6","6","10","8","8","10"
"Chile","10","1","10","10","10","10"
"Chile","7","1","10","10","10","10"
"Chile","5","4","10","10","10","10"
"Chile","9","1","10","10","8","10"
"Chile","7","7","10","8","8","10"
"Chile","6","7","9","8","6","10"
"Chile","6","7","9","9","5","10"
"Chile","10","5","10","7","5","10"
"Chile","7","4","7","9","7","8"
"Chile","7","7","9","10","9","10"
"Chile","3","2","10","10","8","10"
"Chile","6","5","8","6","5","6"
"Chile","2","2","10","9","6","10"
"Chile","8","1","9","8","6","10"
"Chile","2","1","8","7","2","9"
"Chile","6","1","10","10","10","10"
"Chile","6","1","7","5","7","6"
"Chile","3","4","3","5","6","8"
"Chile","6","1","7","6","6","10"
"Chile","8","7","6","6","5","9"
"Chile","5","2","10","5","8","9"
"Chile","5","2","9","7","7","10"
"Chile","8","7","6","5","7","10"
"Chile","7","3","9","8","5","7"
"Chile","1","1","10","10","10","10"
"Chile","8","2","8","8","8","10"
"Chile","6","1","10","8","10","10"
"Chile","8","1","10","8","10","10"
"Chile","7","8","10","1","10","10"
"Chile","6","1","10","10","10","10"
"Chile","8","1","10","9","10","10"
"Chile","1","1","10","6","10","10"
"Chile","6","1","10","9","9","10"
"Chile","8","1","10","7","10","10"
"Chile","10","3","8","10","10","10"
"Chile","10","1","10","5","9","10"
"Chile","10","1","10","10","10","10"
"Chile","10","3","10","10","10","10"
"Chile","5","6","8","2","7","10"
"Chile","6","5","7","2","6","10"
"Chile","5","6","6","2","6","10"
"Chile","5","6","5","2","5","8"
"Chile","6","5","7","2","6","10"
"Chile","5","6","7","2","6","9"
"Chile","5","6","5","6","3","7"
"Chile","5","6","5","6","3","7"
"Chile","5","6","5","5","4","4"
"Chile","5","6","5","6","3","6"
"Chile","8","3","10","10","8","10"
"Chile","10","10","10","10","10","10"
"Chile","1","10","10","10","7","10"
"Chile","1","10","10","10","4","10"
"Chile","10","10","10","10","10","10"
"Chile","10","10","10","10","4","10"
"Chile","10","10","10","10","10","10"
"Chile","10","10","10","10","10","10"
"Chile","10","5","5","5","5","5"
"Chile","10","10","10","10","10","10"
"Chile","10","10","5","5","5","10"
"Chile","10","10","10","10","10","10"
"Chile","10","10","10","10","10","10"
"Chile","10","10","5","5","5","10"
"Chile","10","10","10","10","10","10"
"Chile","8","3","8","8","8","8"
"Chile","6","5","9","9","5","5"
"Chile","6","7","10","7","3","8"
"Chile","5","5","5","5","5","5"
"Chile","7","2","10","10","3","5"
"Chile","5","1","10","5","10","6"
"Chile","10","1","10","7","10","7"
"Chile","8","1","10","7","10","10"
"Chile","7","1","10","10","10","5"
"Chile","8","1","10","7","10","8"
"Chile","10","1","10","10","10","10"
"Chile","7","1","10","6","10","7"
"Chile","8","1","10","10","10","10"
"Chile","5","1","10","2","10","7"
"Chile","9","9","9","3","9","9"
"Chile","7","1","8","8","10","10"
"Chile","4","3","10","10","8","10"
"Chile","10","1","10","10","10","10"
"Chile","8","2","8","7","2","10"
"Chile","2","2","8","3","9","10"
"Chile","1","1","2","2","10","10"
"Chile","5","1","10","9","10","10"
"Chile","9","1","10","10","1","10"
"Chile","7","5","8","5","2","8"
"Chile","5","5","5","5","5","5"
"Chile","6","6","6","6","3","6"
"Chile","5","5","5","5","3","5"
"Chile","5","4","5","4","3","5"
"Chile","5","5","5","5","3","5"
"Chile","5","5","7","5","6","6"
"Chile","7","1","10","5","10","10"
"Chile","6","1","10","8","10","7"
"Chile","10","1","10","10","10","10"
"Chile","10","1","10","10","10","10"
"Chile","10","1","10","3","6","10"
"Chile","3","1","10","3","8","8"
"Chile","7","1","10","7","7","7"
"Chile","10","1","10","10","10","10"
"Chile","5","1","10","6","10","10"
"Chile","3","5","10","10","10","10"
"Chile","5","6","9","10","4","10"
"Chile","10","8","9","8","7","9"
"Chile","10","10","10","10","10","10"
"Chile","6","7","10","10","10","10"
"Chile","1","5","10","10","1","10"
"Chile","10","10","10","9","10","8"
"Chile","10","10","10","10","10","10"
"Chile","9","10","10","9","10","10"
"Chile","1","1","10","8","10","10"
"Chile","1","4","9","9","10","10"
"Chile","1","8","10","10","9","10"
"Chile","5","7","10","10","10","10"
"Chile","10","2","8","10","10","10"
"Chile","7","4","9","8","9","10"
"Chile","8","5","7","9","9","9"
"Chile","7","2","5","10","10","10"
"Chile","7","5","7","9","8","9"
"Chile","5","5","4","8","6","8"
"Chile","4","1","8","6","6","4"
"Chile","4","5","10","7","5","9"
"Chile","8","6","10","10","9","10"
"Chile","3","3","9","8","8","8"
"Chile","1","1","5","6","6","6"
"Chile","2","4","10","10","7","10"
"Chile","7","3","7","7","5","7"
"Chile","7","3","10","10","5","5"
"Chile","5","5","5","5","5","5"
"Chile","5","4","10","7","5","10"
"Chile","5","1","10","9","10","10"
"Chile","10","5","10","10","10","8"
"Chile","6","6","10","10","10","10"
"Chile","10","10","10","10","10","10"
"Chile","5","9","8","5","7","6"
"Chile","5","6","5","6","6","6"
"Chile","5","4","5","6","6","5"
"Chile","6","5","6","5","5","3"
"Chile","8","5","6","5","4","10"
"Chile","4","6","6","7","9","10"
"Chile","6","8","10","8","10","10"
"Chile","5","5","6","7","10","10"
"Chile","3","6","10","10","10","10"
"Chile","1","1","10","7","10","10"
"Chile","4","3","10","10","10","10"
"Chile","5","5","3","7","5","10"
"Chile","3","5","10","5","10","10"
"Chile","6","7","10","10","10","10"
"Chile","6","6","7","8","10","10"
"Chile","7","7","10","10","10","10"
"Chile","8","7","6","8","10","10"
"Chile","5","5","9","7","10","8"
"Chile","7","8","10","4","8","8"
"Chile","8","7","8","10","8","6"
"Chile","5","7","8","5","6","8"
"Chile","5","6","5","6","7","10"
"Chile","10","10","10","10","10","10"
"Chile","10","10","10","5","10","10"
"Chile","6","10","10","10","10","10"
"Chile","5","5","4","5","5","10"
"Chile","10","9","5","4","6","10"
"Chile","10","9","9","8","4","10"
"Chile","8","5","10","1","10","10"
"Chile","6","5","10","8","6","10"
"Chile","7","3","9","8","9","10"
"Chile","3","4","9","5","8","8"
"Chile","5","4","9","8","10","10"
"Chile","10","8","10","10","10","10"
"Chile","6","6","10","7","10","10"
"Chile","5","4","7","7","3","5"
"Chile","4","4","8","5","5","5"
"Chile","4","5","5","5","4","8"
"Chile","6","5","9","8","2","8"
"Chile","7","7","5","5","5","5"
"Chile","5","5","5","5","4","5"
"Chile","4","4","4","4","4","5"
"Chile","4","4","6","5","3","6"
"Chile","10","1","10","5","10","10"
"Chile","10","1","10","10","10","10"
"Chile","10","1","10","8","10","10"
"Chile","10","1","10","10","10","10"
"Chile","8","1","10","5","9","8"
"Chile","10","1","10","10","10","5"
"Chile","5","1","10","5","9","7"
"Chile","10","1","10","10","10","10"
"Chile","8","1","10","8","10","7"
"Chile","10","2","10","2","3","10"
"Chile","5","2","7","2","10","10"
"Chile","7","4","10","10","10","6"
"Chile","6","7","5","5","10","7"
"Chile","7","5","5","7","10","8"
"Chile","10","8","10","10","8","8"
"Chile","7","7","10","7","10","10"
"Chile","6","6","5","7","10","9"
"Chile","3","1","10","8","10","9"
"Chile","6","7","6","8","8","9"
"Chile","5","4","5","6","6","8"
"Chile","10","6","10","10","10","10"
